start_ts,ttft_ms,itl_mean_ms,total_ms,n_output_tokens,ok
1781527867.4931145,70.13320922851562,17.6473179379025,723.0839729309082,42,True
1781527867.7129629,107.53846168518066,18.129731927599227,615.170955657959,33,True
1781527867.8677335,111.3739013671875,18.369812714426143,460.4003429412842,24,True
1781527867.7129629,107.03253746032715,17.67638421827747,655.0004482269287,36,True
1781527868.0378351,63.21096420288086,18.253389157746966,410.02535820007324,24,True
1781527867.8312867,115.1735782623291,17.90715115410941,616.5738105773926,33,True
1781527867.9584255,121.39892578125,16.968945662180584,528.653621673584,29,True
1781527867.636088,65.10496139526367,17.84055966597337,992.8140640258789,54,True
1781527867.9584255,121.90127372741699,16.466856002807617,681.774377822876,39,True
1781527868.0481348,63.11368942260742,16.84950292110443,602.2977828979492,37,True
1781527867.7517865,68.71485710144043,17.290234565734863,898.6461162567139,50,True
1781527867.7522929,105.1030158996582,17.803861544682427,1030.9038162231445,57,True
1781527867.8584116,63.56930732727051,16.97867650252122,946.460485458374,54,True
1781527868.2334507,63.507795333862305,15.776830561020795,599.9200344085693,36,True
1781527868.3395545,108.3059310913086,17.092026196993313,552.6986122131348,31,True
1781527868.3395545,108.3059310913086,16.671328709043305,591.7744636535645,34,True
1781527868.2064288,101.37343406677246,16.677316866422956,735.1114749908447,43,True
1781527868.3788939,108.1852912902832,16.616574355534144,573.4493732452393,33,True
1781527868.1220946,61.419010162353516,17.51565933227539,919.6863174438477,51,True
1781527868.4972932,68.71771812438965,16.581281026204426,566.1561489105225,32,True
1781527868.458911,107.10000991821289,17.79452959696452,694.319486618042,38,True
1781527868.1840289,58.760881423950195,18.26637524824876,1008.6123943328857,57,True
1781527868.6412177,110.20660400390625,18.284390049595988,677.0226955413818,36,True
1781527868.6689653,71.90942764282227,17.55360996021944,668.7321662902832,36,True
1781527868.6509447,111.64236068725586,17.972201108932495,686.7527961730957,37,True
1781527869.0070043,118.21269989013672,16.729533672332764,452.803373336792,25,True
1781527868.8236535,107.67555236816406,18.276399181735133,674.2439270019531,36,True
1781527868.458911,106.36043548583984,17.14445894414728,1049.3056774139404,60,True
1781527868.9032993,103.20067405700684,17.07011858622233,615.3042316436768,35,True
1781527868.8932693,59.07392501831055,19.013200487409318,724.5359420776367,40,True
1781527868.6694787,102.92243957519531,18.03473134835561,968.5895442962646,53,True
1781527868.9523432,110.58878898620605,17.67314882839427,711.4758491516113,39,True
1781527868.794116,108.06536674499512,18.41084853462551,954.9643993377686,51,True
1781527869.1653342,60.49537658691406,17.819426953792572,630.7170391082764,37,True
1781527869.052613,112.20884323120117,17.52835948292802,830.87158203125,46,True
1781527868.9423952,65.63901901245117,17.711548805236816,951.216459274292,52,True
1781527869.357019,113.69180679321289,17.596622308095295,536.0107421875,29,True
1781527869.1262357,66.4055347442627,17.52426028251648,767.3759460449219,45,True
1781527869.471228,68.23348999023438,17.926920027959916,444.6988105773926,26,True
1781527869.3565066,114.20416831970215,17.12369001828707,559.420108795166,31,True
1781527869.2053573,91.73178672790527,18.273730610692226,877.5022029876709,45,True
1781527869.3294742,109.95125770568848,18.197622564103867,765.0656700134277,41,True
1781527869.5394614,98.60682487487793,17.93677806854248,636.7101669311523,35,True
1781527869.8936117,158.12063217163086,13.385200500488281,425.8246421813965,25,True
1781527869.654611,104.91371154785156,16.2560877047087,722.6450443267822,43,True
1781527869.8070116,66.43986701965332,15.070218788950067,639.1081809997559,40,True
1781527869.6284351,105.51738739013672,16.048297882080078,907.9322814941406,55,True
1781527869.9051955,158.31375122070312,13.81169046674456,641.7229175567627,40,True
1781527869.5186036,72.27373123168945,16.21289980613579,1028.8348197937012,61,True
1781527869.9057121,157.79709815979004,13.665070404877534,663.4047031402588,42,True
1781527869.9830115,99.84803199768066,15.167660183376737,645.8837985992432,41,True
1781527870.1040573,62.39962577819824,15.754103660583496,566.5309429168701,37,True
1781527869.9814656,101.3939380645752,14.837038226243926,709.7125053405762,46,True
1781527869.7595248,57.2962760925293,17.579667973068524,989.0186786651611,58,True
1781527870.329839,58.16006660461426,18.114504606827445,474.7936725616455,28,True
1781527869.9051955,158.31375122070312,15.440071622530619,899.4371891021729,53,True
1781527870.0940187,62.470436096191406,16.694990793863933,813.7450218200684,50,True
1781527869.508794,109.01117324829102,17.110055998751992,1409.3754291534424,81,True
1781527870.3885136,57.60622024536133,19.273805618286133,539.4513607025146,30,True
1781527869.7230887,62.57772445678711,17.680113656180247,1300.1856803894043,75,True
1781527870.1882713,70.2972412109375,16.3571320328058,904.5109748840332,53,True
1781527870.556698,114.67838287353516,18.888199770892108,624.6597766876221,32,True
1781527870.6389194,109.62414741516113,17.14709709430563,606.8899631500244,34,True
1781527870.6288953,62.28280067443848,18.513234456380207,617.6798343658447,35,True
1781527870.5474384,107.06043243408203,17.918500033291906,698.3709335327148,38,True
1781527870.5577176,113.65890502929688,17.300333295549667,719.1705703735352,40,True
1781527870.4571252,68.3591365814209,18.638166514309972,888.4384632110596,46,True
1781527870.6819205,112.37359046936035,18.07952696277249,672.8389263153076,36,True
1781527870.9186902,115.43416976928711,17.233698456375684,580.7440280914307,32,True
1781527870.816275,101.89461708068848,17.687229549183566,703.2604217529297,39,True
1781527871.2587183,172.27435111999512,13.4352445602417,440.9792423248291,25,True
1781527870.9284756,116.18757247924805,16.388434171676636,771.7249393463135,45,True
1781527871.193041,65.15622138977051,16.515791416168213,527.5983810424805,33,True
1781527870.8157613,72.12114334106445,16.328568552054612,904.8781394958496,53,True
1781527871.3726168,105.77845573425293,13.458013534545898,348.0226993560791,23,True
1781527871.0346386,58.678627014160156,17.42378870646159,790.4777526855469,47,True
1781527871.2581973,173.45666885375977,14.77525063923427,587.1636867523193,33,True
1781527870.7506688,64.57924842834473,17.450902421595686,1094.1824913024902,64,True
1781527870.9510012,111.79614067077637,16.935006627496684,1009.3514919281006,58,True
1781527871.5096927,105.92913627624512,15.266487995783487,472.3248481750488,29,True
1781527870.7604923,65.00983238220215,18.037831082063562,1291.5823459625244,73,True
1781527871.3552732,114.41802978515625,16.673603573360957,731.3413619995117,42,True
1781527871.104625,96.74715995788574,17.695366167554667,999.2108345031738,56,True
1781527871.3455637,113.6322021484375,17.21015087393827,853.6686897277832,48,True
