start_ts,ttft_ms,itl_mean_ms,total_ms,n_output_tokens,ok
1781489786.2168875,105.45897483825684,17.6756527959084,971.5659618377686,54,True
1781489786.478231,68.49336624145508,16.887608327363665,710.2224826812744,40,True
1781489786.227146,68.64285469055176,17.270587108753347,1001.2545585632324,56,True
1781489786.6302562,165.2534008026123,15.790196827479772,717.9102897644043,40,True
1781489786.7104785,107.24663734436035,16.058741193829164,637.1850967407227,38,True
1781489786.6307776,164.7319793701172,15.493760237822661,738.0011081695557,42,True
1781489786.9260895,158.6172580718994,13.273031815238621,463.8969898223877,28,True
1781489786.440142,106.5824031829834,17.215715264374357,1019.0153121948242,58,True
1781489786.92661,158.0967903137207,14.998483657836914,533.0588817596436,30,True
1781489786.8389802,73.26340675354004,17.601117491722107,636.4991664886475,37,True
1781489786.6468604,159.16824340820312,16.566497523610185,838.3946418762207,46,True
1781489786.8187284,83.81319046020508,18.39603696550642,727.6744842529297,40,True
1781489786.6197631,166.01061820983887,17.750341065075933,1035.7773303985596,54,True
1781489786.440142,105.67879676818848,17.90914312005043,1251.863956451416,69,True
1781489787.2005436,105.99923133850098,17.22772033126266,571.1476802825928,32,True
1781489786.9030483,79.14853096008301,17.34574794769287,946.4359283447266,52,True
1781489786.9832458,79.03432846069336,16.302308257745235,877.84743309021,51,True
1781489787.2000332,107.0258617401123,17.626307227394797,688.6940002441406,38,True
1781489787.2397938,98.76847267150879,17.984025180339813,674.2572784423828,37,True
1781489787.3596702,115.30447006225586,18.878987857273646,643.916130065918,33,True
1781489787.360184,114.79067802429199,18.591921904991413,653.956413269043,34,True
1781489787.3905032,155.8997631072998,18.289273785006618,722.8672504425049,36,True
1781489787.546919,108.62135887145996,17.40496246903031,578.5553455352783,32,True
1781489787.485255,159.28149223327637,16.300439834594727,713.4964466094971,39,True
1781489787.5642667,102.21004486083984,16.586071252822876,765.6528949737549,45,True
1781489787.9758935,66.64371490478516,16.26150608062744,391.873836517334,25,True
1781489787.4765134,69.38672065734863,16.52620352950751,912.2231006622314,53,True
1781489787.8610933,115.30852317810059,15.34442390714373,544.952392578125,33,True
1781489787.4010222,162.22786903381348,16.399067181807297,1014.979362487793,57,True
1781489788.1254745,61.89417839050293,16.64129892985026,361.4375591278076,23,True
1781489787.9047916,109.34877395629883,16.884701592581614,582.120418548584,33,True
1781489787.703797,56.74338340759277,17.696829069228396,800.0102043151855,47,True
1781489787.6654541,64.61477279663086,17.04557563947595,848.7112522125244,51,True
1781489788.133675,65.07635116577148,19.699305295944214,537.8596782684326,29,True
1781489787.7831216,105.6056022644043,18.688384876694787,909.2061519622803,48,True
1781489788.0239375,109.73763465881348,17.32179853651259,733.3223819732666,41,True
1781489787.4759948,158.6611270904541,16.81164082358865,1301.8527030944824,73,True
1781489787.8704188,115.79680442810059,18.136815821870844,968.2271480560303,52,True
1781489788.0141404,110.81957817077637,17.557449119035585,865.7898902893066,48,True
1781489788.2097962,67.10934638977051,17.361707157558865,692.1308040618896,38,True
1781489788.379154,108.26635360717773,19.73988459660457,621.5033531188965,31,True
1781489788.3408518,65.71006774902344,20.128687222798664,669.5706844329834,35,True
